FR;01231;MANZIAT;01570;L003;4.90555,46.359611
FR;01232;MARBOZ;01851;L013;5.246119,46.341111
FR;01233;MARCHAMP;01680;L25B;5.543504,45.779814
FR;01234;MARIGNIEU;01300;L025;5.71777,45.803053
FR;01235;MARLIEUX;01240;L010;5.060289,46.055769
FR;01236;MARSONNAS;01340;L011;5.067155,46.340057
FR;01237;MARTIGNAT;01100;L28B;5.611665,46.210073
FR;01238;MASSIEUX;01600;L09B;4.828307,45.908167
FR;01239;MASSIGNIEU DE RIVES;01300;L025;5.770363,45.757521
FR;01240;MATAFELON GRANGES;01580;L028;5.533083,46.256096
FR;01241;MEILLONNAS;01370;L013;5.339767,46.245615
FR;01242;MERIGNAT;01450;L001;5.437789,46.068937
FR;01243;MESSIMY SUR SAONE;01480;L009;4.759828,46.046977
FR;01244;MEXIMIEUX;01800;L024;5.199551,45.906213
FR;01246;MEZERIAT;01660;L004;5.049817,46.241388
FR;01247;MIJOUX;01170;L019;5.998704,46.357114
FR;01247;MIJOUX;01410;L019;5.998704,46.357114
FR;01248;MIONNAY;01390;L023;4.933119,45.895438
FR;01249;MIRIBEL;01700;L23C;4.939634,45.846577
FR;01250;MISERIEUX;01600;L09B;4.810976,45.970562
FR;01251;MOENS;01280;L19B;6.077392,46.264674
FR;01252;MOGNENEINS;01140;L004;4.813469,46.146535
FR;01254;MONTAGNAT;01250;L14B;5.281688,46.1738
FR;01255;MONTAGNIEU;01470;L25B;5.465326,45.794374
FR;01257;MONTANGES;01200;L019;5.786685,46.16639
FR;01258;MONTCEAUX;01090;L009;4.797431,46.094376
FR;01259;MONTCET;01310;L012;5.113119,46.219166
FR;01261;MONTHIEUX;01390;L032;4.946066,45.962066
FR;01262;MONTLUEL;01120;L023;5.029058,45.881353
FR;01263;MONTMERLE SUR SAONE;01090;L009;4.761823,46.085147
FR;01264;MONTRACOL;01310;L012;5.123501,46.185531
FR;01265;MONTREAL LA CLUSE;01460;L026;5.573879,46.181386
FR;01266;MONTREVEL EN BRESSE;01340;L011;5.112362,46.32531
FR;01268;MURS ET GELIGNIEUX;01300;L25B;5.660641,45.638642
FR;01269;NANTUA;01130;L021;5.599368,46.154583
FR;01271;NATTAGES;01300;L025;5.739549,45.744974
FR;01272;NEUVILLE LES DAMES;01400;L010;4.993224,46.164585
FR;01273;NEUVILLE SUR AIN;01160;L001;5.372147,46.087751
FR;01275;NEYRON;01700;L23C;4.93012,45.817059
FR;01276;NIEVROZ;01120;L023;5.060263,45.824631
FR;01277;NIVOLLET MONTGRIFFON;01230;L026;5.459619,45.997822
FR;01267;NURIEUX VOLOGNAT;01460;L026;5.511471,46.194153
FR;01279;ONCIEU;01230;L25C;5.472985,45.95946
FR;01280;ORDONNAZ;01510;L025;5.537418,45.836496
FR;01281;ORNEX;01210;L19B;6.096112,46.276368
FR;01282;OUTRIAZ;01430;L026;5.545273,46.067426
FR;01283;OYONNAX;01100;L028;5.638119,46.266969
FR;01284;OZAN;01190;L003;4.924411,46.388652
FR;01285;PARCIEUX;01600;L09B;4.824538,45.916746
FR;01286;PARVES;01300;L025;5.749608,45.727961
FR;01288;PERON;01630;L20B;5.928101,46.190133
FR;01289;PERONNAS;01960;L012;5.207944,46.172959
FR;01290;PEROUGES;01800;L024;5.175073,45.883968
FR;01291;PERREX;01540;L004;4.978803,46.245726
FR;01293;PEYRIAT;01430;L028;5.512965,46.151473
FR;01294;PEYRIEU;01300;L025;5.683893,45.678146
FR;01295;PEYZIEUX SUR SAONE;01140;L004;4.823533,46.12544
FR;01296;PIRAJOUX;01270;L013;5.277135,46.383504
FR;01297;PIZAY;01120;L023;5.086196,45.889561
FR;01298;PLAGNE;01130;L021;5.72065,46.186073
FR;01301;POLLIAT;01310;L004;5.133209,46.250889
FR;01302;POLLIEU;01350;L025;5.748011,45.793822
FR;01303;PONCIN;01450;L001;5.408983,46.087594
FR;01304;PONT D AIN;01160;L001;5.346552,46.057278
FR;01305;PONT DE VAUX;01190;L011;4.928537,46.435304
FR;01306;PONT DE VEYLE;01290;L004;4.885869,46.262411
FR;01307;PORT;01460;L026;5.569867,46.164198
FR;01308;POUGNY;01550;L20B;5.955764,46.14639
FR;01309;POUILLAT;01250;L013;5.428065,46.322044
FR;01310;PREMEYZEL;01300;L025;5.650025,45.687645
FR;01312;PRESSIAT;01370;L013;5.370337,46.313915
FR;01313;PREVESSIN MOENS;01280;L19B;6.077392,46.264674
FR;01314;PRIAY;01160;L032;5.286744,46.021857
FR;01316;PUGIEU;01510;L025;5.647729,45.816575
FR;01317;RAMASSE;01250;L013;5.361057,46.191403
FR;01318;RANCE;01390;L032;4.865604,45.96924
FR;01319;RELEVANT;01990;L010;4.941458,46.079308
FR;01320;REPLONGES;01750;L003;4.877852,46.306035
FR;01321;REVONNAS;01250;L14B;5.334044,46.162262
FR;01322;REYRIEUX;01600;L09B;4.811123,45.934823
FR;01323;REYSSOUZE;01190;L011;4.923877,46.429744
FR;01325;RIGNIEUX LE FRANC;01800;L024;5.167649,45.956189
FR;01328;ROMANS;01400;L010;5.02138,46.122942
FR;01329;ROSSILLON;01510;L25C;5.600368,45.83653
FR;01330;RUFFIEU;01260;L25C;5.656823,45.999793
FR;01391;SALAVRE;01270;L013;5.348497,46.366711
FR;01392;SAMOGNAT;01580;L028;5.579386,46.258234
FR;01393;SANDRANS;01400;L010;4.976363,46.063526
FR;01396;SAULT BRENAZ;01150;L25B;5.404264,45.858808
FR;01397;SAUVERNY;01220;L20B;6.110211,46.312234
FR;01398;SAVIGNEUX;01480;L009;4.854555,45.997412
FR;01399;SEGNY;01170;L20B;6.072131,46.295544
FR;01400;SEILLONNAZ;01470;L25B;5.499842,45.796046
FR;01401;SERGY;01630;L020;6.005731,46.255301
FR;01402;SERMOYER;01190;L011;4.994707,46.499506
FR;01403;SERRIERES DE BRIORD;01470;L25B;5.447909,45.806711
FR;01404;SERRIERES SUR AIN;01450;L001;5.444193,46.149032
FR;01405;SERVAS;01960;L012;5.186639,46.138309
FR;01406;SERVIGNAT;01560;L011;5.05778,46.433588
FR;01407;SEYSSEL;01420;L25C;5.826116,45.95208
FR;01408;SIMANDRE SUR SURAN;01250;L013;5.431721,46.237473
FR;01409;SONGIEU;01260;L25C;5.70269,45.97334
FR;01410;SONTHONNAX LA MONTAGNE;01580;L028;5.50923,46.220051
FR;01411;SOUCLIN;01150;L25B;5.417671,45.877144
FR;01331;ST ALBAN;01450;L001;5.453672,46.093773
FR;01334;ST ANDRE D HUIRIAT;01290;L004;4.915804,46.216261
FR;01332;ST ANDRE DE BAGE;01380;L003;4.916609,46.295698
FR;01333;ST ANDRE DE CORCY;01390;L032;4.953605,45.933709
FR;01335;ST ANDRE LE BOUCHOUX;01240;L010;5.079533,46.114048
FR;01336;ST ANDRE SUR VIEUX JONC;01960;L012;5.145007,46.152137
FR;01337;ST BENIGNE;01190;L011;4.962831,46.444415
FR;01338;ST BENOIT;01300;L25B;5.580209,45.696356
FR;01339;ST BERNARD;01600;L09B;4.742166,45.94928
FR;01340;ST BOIS;01300;L25B;-0.67547,45.889601
FR;01341;ST CHAMP;01300;L025;3.9086,47.002457
FR;01343;ST CYR SUR MENTHON;01380;L003;4.964966,46.274329
FR;01345;ST DENIS EN BUGEY;01500;L022;5.327188,45.949408
FR;01344;ST DENIS LES BOURG;01000;L012;5.183711,46.207988
FR;01346;ST DIDIER D AUSSIAT;01340;L003;5.056712,46.308232
FR;01347;ST DIDIER DE FORMANS;01600;L09B;4.77648,45.957329
FR;01348;ST DIDIER SUR CHALARONNE;01140;L004;4.815298,46.182475
FR;01349;ST ELOI;01800;L024;5.146354,45.931384
FR;01350;ST ETIENNE DU BOIS;01370;L013;5.282434,46.274716
FR;01351;ST ETIENNE SUR CHALARONNE;01140;L004;4.867955,46.148791
FR;01352;ST ETIENNE SUR REYSSOUZE;01190;L011;5.002271,46.400606
FR;01354;ST GENIS POUILLY;01630;L020;6.032019,46.256677
FR;01355;ST GENIS SUR MENTHON;01380;L003;5.015722,46.281535
FR;01356;ST GEORGES SUR RENON;01400;L010;5.024432,46.103053
FR;01357;ST GERMAIN DE JOUX;01130;L021;5.737189,46.181314
FR;01358;ST GERMAIN LES PAROISSES;01300;L025;5.623264,45.77413
FR;01359;ST GERMAIN SUR RENON;01240;L010;5.060511,46.0807
FR;01360;ST JEAN DE GONVILLE;01630;L20B;5.950545,46.215166
FR;01361;ST JEAN DE NIOST;01800;L024;5.219585,45.84122
FR;01362;ST JEAN DE THURIGNEUX;01390;L032;4.897652,45.963466
FR;01363;ST JEAN LE VIEUX;01640;L001;5.374182,46.03161
FR;01364;ST JEAN SUR REYSSOUZE;01560;L011;5.058938,46.391598
FR;01365;ST JEAN SUR VEYLE;01290;L004;4.918209,46.269068
FR;01367;ST JULIEN SUR REYSSOUZE;01560;L011;5.108749,46.399722
FR;01368;ST JULIEN SUR VEYLE;01540;L004;4.958061,46.206996
FR;01369;ST JUST;01250;L013;5.282004,46.196284
FR;01370;ST LAURENT SUR SAONE;01750;L003;4.841428,46.306178
FR;01371;ST MARCEL;01390;L032;4.992188,45.951311
FR;01372;ST MARTIN DE BAVEL;01510;L25C;5.67855,45.849266
FR;01373;ST MARTIN DU FRENE;01430;L026;5.563329,46.138398
FR;01374;ST MARTIN DU MONT;01160;L001;5.324323,46.10254
FR;01375;ST MARTIN LE CHATEL;01310;L003;5.121178,46.291471
FR;01376;ST MAURICE DE BEYNOST;01700;L23C;4.980718,45.829786
FR;01378;ST MAURICE DE GOURDANS;01800;L024;5.172318,45.817963
FR;01379;ST MAURICE DE REMENS;01500;L022;5.268413,45.947824
FR;01380;ST NIZIER LE BOUCHOUX;01560;L011;5.172562,46.457247
FR;01381;ST NIZIER LE DESERT;01320;L010;5.145257,46.05451
FR;01383;ST PAUL DE VARAX;01240;L012;5.122704,46.094543
FR;01384;ST RAMBERT EN BUGEY;01230;L25C;5.443769,45.941939
FR;01385;ST REMY;01310;L012;5.166526,46.18553
FR;01386;ST SORLIN EN BUGEY;01150;L25B;5.362238,45.886871
FR;01387;ST SULPICE;01340;L003;5.039797,46.319902
FR;01388;ST TRIVIER DE COURTES;01560;L011;5.066047,46.459626
FR;01389;ST TRIVIER SUR MOIGNANS;01990;L009;4.89769,46.064928
FR;01390;ST VULBAS;01150;L024;5.267077,45.827992
FR;01342;STE CROIX;01120;L023;5.047725,45.896959
FR;01353;STE EUPHEMIE;01600;L09B;4.796402,45.964114
FR;01366;STE JULIE;01150;L024;5.291494,45.87834
FR;01382;STE OLIVE;01330;L032;4.934227,46.016337
FR;01412;SULIGNAT;01400;L010;4.964399,46.173472
FR;01413;SURJOUX;01420;L25C;1.075259,46.718952
FR;01414;SUTRIEU;01260;L25C;5.664684,45.930055
FR;01415;TALISSIEU;01510;L25C;5.71578,45.864959
FR;01416;TENAY;01230;L25C;5.515049,45.925809
FR;01417;THEZILLIEU;01110;L026;5.596405,45.893605
FR;01418;THIL;01120;L023;5.023938,45.81782
FR;01419;THOIRY;01710;L020;5.984267,46.238396
FR;01420;THOISSEY;01140;L004;4.802298,46.172743
FR;01421;TORCIEU;01230;L25C;5.400588,45.926411
FR;01422;TOSSIAT;01250;L14B;5.304019,46.131737
FR;01423;TOUSSIEUX;01600;L09B;4.825435,45.956539
FR;01424;TRAMOYES;01390;L023;4.955356,45.871362
FR;01426;TREFFORT CUISIAT;01370;L013;5.661084,44.91642
FR;01427;TREVOUX;01600;L09B;4.773274,45.940707
FR;01426;VAL REVERMONT;01370;L013;5.350556,46.280292
FR;01428;VALEINS;01140;L010;4.863122,46.113881
FR;01429;VANDEINS;01660;L012;5.079532,46.214288
FR;01430;VARAMBON;01160;L032;5.306748,46.038761
FR;01431;VAUX EN BUGEY;01150;L022;5.35342,45.924684
FR;01432;VERJON;01270;L013;5.347322,46.344946
FR;01433;VERNOUX;01560;L011;5.102797,46.483852
FR;01434;VERSAILLEUX;01330;L032;5.113711,45.986149
FR;01435;VERSONNEX;01210;L20B;6.102495,46.301982
FR;01436;VESANCY;01170;L019;6.088392,46.34904
FR;01437;VESCOURS;01560;L011;5.030999,46.474328
FR;01439;VESINES;01570;L003;4.862904,46.359837
FR;01442;VIEU;01260;L25C;7.709717,48.581762
FR;01441;VIEU D IZENAVE;01430;L026;5.541634,46.086196
FR;01443;VILLARS LES DOMBES;01330;L032;5.035944,46.001463
FR;01444;VILLEBOIS;01150;L25B;5.430541,45.847567
FR;01445;VILLEMOTIER;01270;L013;5.306644,46.343767
FR;01446;VILLENEUVE;01480;L009;4.859897,46.037645
FR;01447;VILLEREVERSURE;01250;L013;5.396329,46.190356
FR;01448;VILLES;01200;L25C;5.783583,46.089062
FR;01449;VILLETTE SUR AIN;01320;L032;5.267651,45.991209
FR;01450;VILLIEU LOYES MOLLON;01800;L024;5.228616,45.925203
FR;01451;VIRIAT;01400;L10B;5.225781,46.248649
FR;01452;VIRIEU LE GRAND;01510;L25C;5.649741,45.845142
FR;01453;VIRIEU LE PETIT;01260;L25C;5.724409,45.910366
FR;01454;VIRIGNIN;01300;L025;5.713347,45.727341
FR;01456;VONGNES;01350;L025;5.727039,45.815325
FR;01457;VONNAS;01540;L004;4.999607,46.211205
